Country Code,Year,Sex Ratio
LBR,2004,1.3391304347826087
LBY,2004,2.7083333333333335
LCA,2004,11.0
LKA,2004,3.6153028692879916
LSO,2004,4.251336898395722
LTU,2004,4.797297297297297
LUX,2004,3.7
LVA,2004,5.109756097560975
MAR,2004,1.756876663708962
MDA,2004,5.402597402597403
MDG,2004,2.47246891651865
MDV,2004,5.0
MEX,2004,5.065595716198126
MKD,2004,2.4210526315789473
MLI,2004,1.5779376498800959
MLT,2004,3.0
MMR,2004,2.8106312292358804
MNE,2004,2.8333333333333335
MNG,2004,4.392857142857143
MOZ,2004,4.206053550640279
MRT,2004,1.7272727272727273
MUS,2004,3.3043478260869565
MWI,2004,4.328804347826087
MYS,2004,3.261627906976744
NAM,2004,4.790123456790123
NER,2004,1.9954022988505746
NGA,2004,2.6657101865136297
NIC,2004,3.9178082191780823
NLD,2004,2.218978102189781
NOR,2004,2.0568181818181817
NPL,2004,6.368115942028986
NZL,2004,3.226890756302521
OMN,2004,6.7368421052631575
PAK,2004,2.925586592178771
PAN,2004,5.25
PER,2004,2.3041825095057034
PHL,2004,3.1185344827586206
PNG,2004,2.8679245283018866
POL,2004,6.060459492140266
PRT,2004,3.391304347826087
PRY,2004,2.3048780487804876
QAT,2004,8.6
ROU,2004,5.588068181818182
RUS,2004,5.55966735966736
RWA,2004,2.5294117647058822
SAU,2004,5.552238805970149
SDN,2004,1.9575645756457565
SEN,2004,3.2711864406779663
SGP,2004,1.832258064516129
SLB,2004,18.0
SLE,2004,2.1443298969072164
SLV,2004,4.376470588235295
SOM,2004,3.295
SRB,2004,3.1153846153846154
SSD,2004,3.0074626865671643
STP,2004,3.0
SUR,2004,3.6551724137931036
SVK,2004,5.133333333333334
SVN,2004,2.8205128205128207
SWE,2004,2.6271186440677967
SWZ,2004,2.727272727272727
SYC,2004,7.0
SYR,2004,4.327868852459017
TCD,2004,3.2868852459016393
TGO,2004,3.1181102362204722
THA,2004,3.3393939393939394
TJK,2004,2.3777777777777778
TKM,2004,4.388059701492537
TLS,2004,2.230769230769231
TON,2004,1.5
TTO,2004,4.620689655172414
TUN,2004,2.048
TUR,2004,2.9705882352941178
TZA,2004,3.007476635514019
UGA,2004,4.56093023255814
UKR,2004,6.575604272062956
URY,2004,3.74
USA,2004,3.5630288254696687
UZB,2004,3.3993174061433447
VCT,2004,5.0
VEN,2004,5.447115384615385
VNM,2004,2.0035514967021815
VUT,2004,4.0
WSM,2004,3.5
YEM,2004,1.6722129783693844
ZAF,2004,3.202257761053622
ZMB,2004,2.9424460431654675
ZWE,2004,1.7744897959183674
AFG,2005,1.1240478781284005
AGO,2005,4.1004709576138145
ALB,2005,1.9743589743589745
ARE,2005,5.1
ARG,2005,3.8328571428571427
ARM,2005,3.2142857142857144
ATG,2005,inf
AUS,2005,3.5955555555555554
AUT,2005,3.18796992481203
AZE,2005,3.7411764705882353
BDI,2005,2.284688995215311
BEL,2005,2.734042553191489
BEN,2005,3.187074829931973
BFA,2005,3.0886524822695036
BGD,2005,2.8013765978367746
BGR,2005,3.110497237569061
BHR,2005,5.461538461538462
BHS,2005,4.0
BIH,2005,4.0
BLR,2005,6.034951456310679
BLZ,2005,5.666666666666667
BOL,2005,2.1545454545454548
BRA,2005,3.5538387252535006
BRB,2005,5.0
BRN,2005,3.0
BTN,2005,2.1666666666666665
BWA,2005,3.338709677419355
CAF,2005,3.7613168724279835
CAN,2005,2.948955916473318
CHE,2005,2.2755417956656347
CHL,2005,4.935361216730038
CHN,2005,1.34305791868974
CIV,2005,5.103161397670549
CMR,2005,3.1466372657111354
COD,2005,3.8675937122128174
COG,2005,2.270935960591133
COL,2005,3.363218390804598
COM,2005,1.85
CPV,2005,5.133333333333334
CRI,2005,6.024390243902439
CUB,2005,2.9472049689440993
CYP,2005,3.0
CZE,2005,4.773333333333333
DEU,2005,3.1311806256306762
DJI,2005,2.310344827586207
DNK,2005,2.5290697674418605
DOM,2005,4.677777777777778
DZA,2005,1.7538126361655773
ECU,2005,2.7305699481865284
EGY,2005,1.9134615384615385
ESP,2005,3.235864297253635
EST,2005,5.2439024390243905
ETH,2005,2.2280892759934674
FIN,2005,2.639344262295082
FJI,2005,2.111111111111111
FRA,2005,2.7195121951219514
FSM,2005,3.8333333333333335
GAB,2005,4.4523809523809526
GBR,2005,2.991412213740458
GEO,2005,4.317073170731708
GHA,2005,7.026086956521739
GIN,2005,1.964071856287425
GMB,2005,2.1607142857142856
GNB,2005,2.982142857142857
GNQ,2005,3.1923076923076925
GRC,2005,3.8208955223880596
GRD,2005,inf
GTM,2005,5.223684210526316
GUY,2005,3.8035714285714284
HND,2005,4.133333333333334
HRV,2005,3.2435897435897436
HTI,2005,1.2857142857142858
HUN,2005,3.9044289044289044
IDN,2005,2.964509394572025
IND,2005,1.51211962291664
IRL,2005,3.8191489361702127
IRN,2005,1.7652519893899203
IRQ,2005,2.404358353510896
ISL,2005,1.9090909090909092
ISR,2005,2.7804878048780486
ITA,2005,3.077259475218659
JAM,2005,3.4
JOR,2005,2.018867924528302
JPN,2005,2.707952255464269
KAZ,2005,5.412526997840173
KEN,2005,3.5130984643179763
KGZ,2005,4.7368421052631575
KHM,2005,2.0764119601328903
KIR,2005,5.2
KWT,2005,4.0
LAO,2005,1.83125
LBN,2005,1.9130434782608696
LBR,2005,1.4234234234234233
LBY,2005,2.6164383561643834
LCA,2005,11.0
LKA,2005,2.1097092704333518
LSO,2005,4.502824858757062
LTU,2005,5.304123711340206
LUX,2005,3.3333333333333335
LVA,2005,5.0246913580246915
MAR,2005,1.7756756756756757
MDA,2005,5.797297297297297
MDG,2005,2.51779359430605
MDV,2005,5.0
MEX,2005,5.197889182058048
MKD,2005,2.8333333333333335
MLI,2005,1.603211009174312
MLT,2005,3.5
MMR,2005,2.8519793459552494
MNE,2005,3.0344827586206895
MNG,2005,4.605504587155964
MOZ,2005,4.299773755656108
MRT,2005,1.7230769230769232
MUS,2005,3.28
MWI,2005,4.3983286908078
MYS,2005,3.1880341880341883
NAM,2005,4.397849462365591
NER,2005,2.0436681222707422
NGA,2005,2.647832167832168
NIC,2005,4.948275862068965
NLD,2005,2.175233644859813
NOR,2005,2.0697674418604652
NPL,2005,5.952127659574468
NZL,2005,3.0155038759689923
OMN,2005,6.947368421052632
PAK,2005,2.9708474576271184
PAN,2005,5.884615384615385
PER,2005,2.3134920634920637
PHL,2005,3.116504854368932
PNG,2005,2.8703703703703702
POL,2005,6.032648125755744
PRT,2005,3.5
PRY,2005,1.8631578947368421
QAT,2005,7.833333333333333
ROU,2005,5.225714285714286
RUS,2005,5.493015012510425
RWA,2005,2.4307304785894206
SAU,2005,5.378378378378378
SDN,2005,1.877342419080068
SEN,2005,3.239669421487603
SGP,2005,2.18978102189781
SLB,2005,15.0
SLE,2005,2.123762376237624
SLV,2005,5.0
SOM,2005,3.2475728155339807
SRB,2005,2.739811912225705
SSD,2005,3.0441176470588234
STP,2005,2.0
SUR,2005,3.7586206896551726
SVK,2005,6.325581395348837
SVN,2005,3.988095238095238
SWE,2005,2.0777479892761392
SWZ,2005,2.7151162790697674
SYC,2005,7.0
SYR,2005,4.317460317460317
TCD,2005,3.2415584415584417
TGO,2005,3.1744186046511627
THA,2005,3.326388888888889
TJK,2005,2.4105263157894736
TKM,2005,4.507246376811594
TLS,2005,2.142857142857143
TON,2005,1.5
TTO,2005,4.233333333333333
TUN,2005,2.090909090909091
TUR,2005,2.9729206963249517
TZA,2005,3.1025390625
UGA,2005,4.374785591766724
UKR,2005,6.549773755656108
URY,2005,3.3883495145631066
USA,2005,3.6212605286087713
UZB,2005,3.4752475247524752
VCT,2005,10.0
VEN,2005,5.545454545454546
VNM,2005,2.0488180883864335
VUT,2005,4.0
WSM,2005,3.5
YEM,2005,1.693979933110368
ZAF,2005,3.3233863120337332
ZMB,2005,3.0717423133235724
ZWE,2005,1.9404388714733543
AFG,2006,1.1368983957219252
AGO,2006,4.105643994211288
ALB,2006,1.7882352941176471
ARE,2006,5.703703703703703
ARG,2006,4.157657657657658
ARM,2006,2.688888888888889
ATG,2006,
AUS,2006,3.2381974248927037
AUT,2006,3.6622222222222223
AZE,2006,3.895348837209302
BDI,2006,2.326923076923077
BEL,2006,2.5364372469635628
BEN,2006,3.2114093959731544
BFA,2006,3.1032702237521517
BGD,2006,2.827602905569007
BGR,2006,3.945945945945946
BHR,2006,4.6923076923076925
BHS,2006,5.0
BIH,2006,3.7746478873239435
BLR,2006,5.895277207392197
BLZ,2006,6.0
BOL,2006,2.1116279069767443
BRA,2006,3.463228271251194
BRB,2006,inf
BRN,2006,3.5
BTN,2006,2.1666666666666665
BWA,2006,3.4597701149425286
CAF,2006,3.76171875
CAN,2006,3.033678756476684
CHE,2006,2.0172910662824206
CHL,2006,5.082706766917293
CHN,2006,1.348052103250478
CIV,2006,4.621460506706408
CMR,2006,3.1764080765143463
COD,2006,3.8055067369654365
COG,2006,2.199052132701422
COL,2006,3.5369928400954653
COM,2006,1.7619047619047619
CPV,2006,5.0
CRI,2006,5.237288135593221
CUB,2006,4.118143459915612
CYP,2006,2.3
CZE,2006,4.661904761904762
DEU,2006,3.0834213305174236
DJI,2006,2.392857142857143
DNK,2006,2.358695652173913
DOM,2006,5.011494252873563
DZA,2006,1.7416481069042316
ECU,2006,2.614250614250614
EGY,2006,1.9149159663865547
ESP,2006,3.4715302491103204
EST,2006,4.380952380952381
ETH,2006,2.270718232044199
FIN,2006,3.2168141592920354
FJI,2006,2.1923076923076925
FRA,2006,2.6920609462710505
FSM,2006,3.8333333333333335
GAB,2006,3.92
GBR,2006,3.3471933471933473
GEO,2006,4.756756756756757
GHA,2006,7.121468926553672
GIN,2006,1.9833333333333334
GMB,2006,2.1206896551724137
GNB,2006,3.017857142857143
GNQ,2006,2.9
GRC,2006,4.660714285714286
GRD,2006,5.0
GTM,2006,5.269896193771626
GUY,2006,3.4745762711864407
HND,2006,4.130434782608695
HRV,2006,3.054421768707483
HTI,2006,1.3132530120481927
HUN,2006,3.4134831460674158
IDN,2006,2.850515463917526
IND,2006,1.5648874466617269
IRL,2006,3.8333333333333335
IRN,2006,1.8117977528089888
IRQ,2006,2.520884520884521
ISL,2006,2.4
ISR,2006,3.182795698924731
ITA,2006,3.1732522796352582
JAM,2006,3.5
JOR,2006,2.142857142857143
JPN,2006,2.5322410942431985
KAZ,2006,5.231681034482759
KEN,2006,3.4472759226713534
KGZ,2006,4.757575757575758
KHM,2006,2.1946308724832213
KIR,2006,5.2
KWT,2006,4.333333333333333
LAO,2006,1.9155844155844155
LBN,2006,1.8636363636363635
LBR,2006,1.4482758620689655
LBY,2006,2.581081081081081
LCA,2006,11.0
LKA,2006,3.6624525916561317
LSO,2006,4.052863436123348
LTU,2006,5.049689440993789
LUX,2006,3.357142857142857
LVA,2006,6.293103448275862
MAR,2006,1.7723577235772359
MDA,2006,6.1506849315068495
MDG,2006,2.5051903114186853
MDV,2006,5.0
MEX,2006,5.443356643356643
MKD,2006,3.261904761904762
MLI,2006,1.654462242562929
MLT,2006,10.5
MMR,2006,2.9785714285714286
MNE,2006,3.1379310344827585
MNG,2006,4.7075471698113205
MOZ,2006,4.441471571906354
MRT,2006,1.7313432835820894
MUS,2006,3.3461538461538463
MWI,2006,4.111940298507463
MYS,2006,3.2063953488372094
NAM,2006,4.101010101010101
NER,2006,2.0790598290598292
NGA,2006,2.701500833796554
NIC,2006,4.101694915254237
NLD,2006,2.2233009708737863
NOR,2006,2.6066666666666665
NPL,2006,6.0
NZL,2006,2.765957446808511
OMN,2006,7.15
PAK,2006,2.9885159010600706
PAN,2006,14.692307692307692
PER,2006,2.263779527559055
PHL,2006,3.584199584199584
PNG,2006,2.8392857142857144
POL,2006,6.225260416666667
PRT,2006,3.654054054054054
PRY,2006,2.3703703703703702
QAT,2006,7.714285714285714
ROU,2006,5.132432432432433
RUS,2006,5.372178297238455
RWA,2006,2.3526448362720402
SAU,2006,5.320987654320987
SDN,2006,1.8974358974358974
SEN,2006,3.293628808864266
SGP,2006,1.7884615384615385
SLB,2006,15.4
SLE,2006,2.116591928251121
SLV,2006,5.492537313432836
SOM,2006,3.290953545232274
SRB,2006,2.893470790378007
SSD,2006,3.034965034965035
STP,2006,3.0
SUR,2006,3.7
SVK,2006,6.72093023255814
SVN,2006,3.988372093023256
SWE,2006,1.972972972972973
SWZ,2006,2.8232044198895028
SYC,2006,6.0
SYR,2006,4.184615384615385
TCD,2006,3.2748091603053435
TGO,2006,3.1350364963503647
THA,2006,3.305817610062893
TJK,2006,2.5483870967741935
TKM,2006,4.208333333333333
TLS,2006,2.3333333333333335
TON,2006,1.5
TTO,2006,4.0
TUN,2006,2.0901639344262297
TUR,2006,2.7767175572519083
TZA,2006,3.088403041825095
UGA,2006,4.297872340425532
UKR,2006,6.349264705882353
URY,2006,2.9495798319327733
USA,2006,3.628836947338778
UZB,2006,3.29
VCT,2006,6.0
VEN,2006,5.787356321839081
VNM,2006,2.1630208333333334
VUT,2006,3.8
WSM,2006,3.0
YEM,2006,1.6892561983471075
ZAF,2006,3.4284745762711863
ZMB,2006,3.1624815361890692
ZWE,2006,1.432900432900433
AFG,2007,1.1488222698072805
AGO,2007,4.187800963081862
ALB,2007,1.869047619047619
ARE,2007,6.375
ARG,2007,4.047473200612558
ARM,2007,3.081081081081081
ATG,2007,
AUS,2007,3.1
AUT,2007,3.3632478632478633
AZE,2007,3.8241758241758244
BDI,2007,2.386934673366834
BEL,2007,2.5968468468468466
BEN,2007,3.2651006711409396
BFA,2007,3.1969178082191783
BGD,2007,2.981074168797954
BGR,2007,3.061349693251534
BHR,2007,5.357142857142857
BHS,2007,4.5
BIH,2007,3.8133333333333335
BLR,2007,5.718468468468468
BLZ,2007,5.666666666666667
BOL,2007,2.0482456140350878
BRA,2007,3.4369633981021237
BRB,2007,inf
BRN,2007,2.0
BTN,2007,2.1666666666666665
BWA,2007,3.239766081871345
CAF,2007,3.8412698412698414
CAN,2007,2.837869822485207
CHE,2007,2.1791044776119404
CHL,2007,4.285714285714286
CHN,2007,1.3978639703491775
CIV,2007,4.556851311953353
CMR,2007,3.2891304347826087
COD,2007,3.7214532871972317
COG,2007,2.2085308056872037
COL,2007,3.7406483790523692
COM,2007,1.9
CPV,2007,5.066666666666666
CRI,2007,5.0
CUB,2007,4.017699115044247
CYP,2007,3.2857142857142856
CZE,2007,5.331521739130435
DEU,2007,3.215297450424929
DJI,2007,2.392857142857143
DNK,2007,2.1901840490797544
DOM,2007,5.068181818181818
DZA,2007,1.7966903073286051
ECU,2007,2.8020050125313283
EGY,2007,1.9956989247311827
ESP,2007,3.0372168284789645
EST,2007,6.151515151515151
ETH,2007,2.3028619060850235
FIN,2007,3.1296296296296298
FJI,2007,2.36
FRA,2007,2.6997096640398177
FSM,2007,3.6666666666666665
GAB,2007,4.25531914893617
GBR,2007,3.5176600441501105
GEO,2007,4.394736842105263
GHA,2007,7.192837465564739
GIN,2007,2.0208333333333335
GMB,2007,2.135593220338983
GNB,2007,2.9827586206896552
GNQ,2007,2.78125
GRC,2007,4.977777777777778
GRD,2007,inf
GTM,2007,4.365671641791045
GUY,2007,3.4745762711864407
HND,2007,4.0638297872340425
HRV,2007,3.3656716417910446
HTI,2007,1.3533980582524272
HUN,2007,3.878787878787879
IDN,2007,3.032990805840995
IND,2007,1.6107867886820237
IRL,2007,3.6732673267326734
IRN,2007,1.9079837618403248
IRQ,2007,2.5660847880299253
ISL,2007,2.0
ISR,2007,4.178082191780822
ITA,2007,3.211480362537764
JAM,2007,3.727272727272727
JOR,2007,2.4651162790697674
JPN,2007,2.549351217378627
KAZ,2007,5.2398720682302775
KEN,2007,3.2475961538461537
KGZ,2007,4.653846153846154
KHM,2007,2.298305084745763
KIR,2007,5.4
KWT,2007,4.636363636363637
LAO,2007,1.96
LBN,2007,2.0638297872340425
LBR,2007,1.4126984126984128
LBY,2007,2.2083333333333335
LCA,2007,11.0
LKA,2007,3.6109215017064846
LSO,2007,4.517391304347826
LTU,2007,5.486486486486487
LUX,2007,2.6666666666666665
LVA,2007,4.656716417910448
MAR,2007,1.8090497737556561
MDA,2007,6.015625
MDG,2007,2.4974358974358974
MDV,2007,5.0
MEX,2007,4.363941769316909
MKD,2007,2.9069767441860463
MLI,2007,1.6858407079646018
MLT,2007,8.0
MMR,2007,2.979591836734694
MNE,2007,3.074074074074074
MNG,2007,5.01
MOZ,2007,4.629588431590657
MRT,2007,1.710144927536232
MUS,2007,2.8181818181818183
MWI,2007,3.9060402684563758
MYS,2007,3.210059171597633
NAM,2007,4.413043478260869
NER,2007,2.079107505070994
NGA,2007,2.7437703141928496
NIC,2007,3.5294117647058822
NLD,2007,2.405325443786982
NOR,2007,2.492957746478873
NPL,2007,5.92987012987013
NZL,2007,3.194915254237288
OMN,2007,8.333333333333334
PAK,2007,2.9639797935427192
PAN,2007,7.523809523809524
PER,2007,2.550660792951542
PHL,2007,3.043032786885246
PNG,2007,2.8333333333333335
POL,2007,5.978021978021978
PRT,2007,2.8553191489361702
PRY,2007,2.5774647887323945
QAT,2007,8.555555555555555
ROU,2007,4.798833819241983
RUS,2007,5.1811637672465505
RWA,2007,2.36340206185567
SAU,2007,5.338983050847458
SDN,2007,1.9192439862542956
SEN,2007,3.3427762039660056
SGP,2007,1.7421383647798743
SLB,2007,14.0
SLE,2007,2.0382978723404257
SLV,2007,5.7
SOM,2007,3.262019230769231
SRB,2007,3.0946969696969697
SSD,2007,2.986666666666667
STP,2007,3.0
SUR,2007,3.7
SVK,2007,6.179775280898877
SVN,2007,3.5324675324675323
SWE,2007,2.3333333333333335
SWZ,2007,3.1465968586387434
SYC,2007,6.0
SYR,2007,4.3088235294117645
TCD,2007,3.1749408983451537
TGO,2007,3.2
THA,2007,3.245049504950495
TJK,2007,2.5
TKM,2007,4.114503816793893
TLS,2007,2.25
TON,2007,1.5
TTO,2007,4.75
TUN,2007,2.1176470588235294
TUR,2007,2.7656565656565655
TZA,2007,2.925634295713036
UGA,2007,4.652390438247012
UKR,2007,6.5338669950738915
URY,2007,3.314516129032258
USA,2007,3.5214075461600216
UZB,2007,3.2319327731092438
VCT,2007,8.0
VEN,2007,5.3841807909604515
VNM,2007,2.253484770263294
VUT,2007,3.8
WSM,2007,3.0
YEM,2007,1.7173202614379084
ZAF,2007,3.351291042397195
ZMB,2007,3.5446735395189
ZWE,2007,1.5196850393700787
AFG,2008,1.1310418904403867
AGO,2008,4.098802395209581
ALB,2008,1.8352941176470587
ARE,2008,6.85
ARG,2008,4.1620029455081005
ARM,2008,2.5833333333333335
ATG,2008,
AUS,2008,3.539877300613497
AUT,2008,3.294372294372294
AZE,2008,3.842696629213483
BDI,2008,2.451697127937337
BEL,2008,2.6958333333333333
BEN,2008,3.3910034602076125
BFA,2008,3.262798634812287
BGD,2008,2.9659685863874348
BGR,2008,3.4177215189873418
BHR,2008,5.5
BHS,2008,5.0
BIH,2008,3.985074626865672
BLR,2008,5.710045662100456
BLZ,2008,5.0
BOL,2008,2.048458149779736
BRA,2008,3.411739502999143
BRB,2008,inf
BRN,2008,2.5
BTN,2008,2.3636363636363638
BWA,2008,3.4012345679012346
CAF,2008,3.9
CAN,2008,2.838407494145199
CHE,2008,2.0321637426900585
CHL,2008,4.089743589743589
CHN,2008,1.4561939268461008
CIV,2008,4.686821705426357
CMR,2008,3.2735042735042734
COD,2008,3.7887563884156727
COG,2008,2.230769230769231
COL,2008,3.793103448275862
COM,2008,1.8571428571428572
CPV,2008,5.133333333333334
CRI,2008,5.833333333333333
CUB,2008,3.483018867924528
CYP,2008,3.066666666666667
CZE,2008,4.60377358490566
DEU,2008,3.167591564927858
DJI,2008,2.4285714285714284
DNK,2008,2.2151162790697674
DOM,2008,5.022471910112359
DZA,2008,1.784503631961259
ECU,2008,2.974937343358396
EGY,2008,1.9978858350951374
ESP,2008,3.4602649006622515
EST,2008,4.046511627906977
ETH,2008,2.32162610619469
FIN,2008,3.1608695652173915
FJI,2008,2.2222222222222223
FRA,2008,2.7900460058552907
FSM,2008,3.6666666666666665
GAB,2008,4.52
GBR,2008,3.432969215491559
GEO,2008,4.840909090909091
GHA,2008,7.471849865951743
GIN,2008,2.0559796437659035
GMB,2008,2.1666666666666665
GNB,2008,2.901639344262295
GNQ,2008,2.5428571428571427
GRC,2008,4.705882352941177
GRD,2008,inf
GTM,2008,4.401544401544402
GUY,2008,3.4210526315789473
HND,2008,4.340909090909091
HRV,2008,3.796747967479675
HTI,2008,1.3996101364522417
HUN,2008,3.8226600985221677
IDN,2008,2.911324786324786
IND,2008,1.614613845113918
IRL,2008,3.1370967741935485
IRN,2008,1.96549245147376
IRQ,2008,2.466830466830467
ISL,2008,2.5
ISR,2008,4.984126984126984
ITA,2008,3.103151862464183
JAM,2008,4.0
JOR,2008,2.8421052631578947
JPN,2008,2.4963924963924966
KAZ,2008,4.773987206823028
KEN,2008,3.2525732383214567
KGZ,2008,4.5271317829457365
KHM,2008,2.4280575539568345
KIR,2008,5.6
KWT,2008,4.846153846153846
LAO,2008,2.0136054421768708
LBN,2008,2.272727272727273
LBR,2008,1.378787878787879
LBY,2008,2.27
LCA,2008,12.0
LKA,2008,3.355392156862745
LSO,2008,4.101910828025478
LTU,2008,5.3765432098765435
LUX,2008,2.533333333333333
LVA,2008,4.974683544303797
MAR,2008,1.8601655933762649
MDA,2008,5.189873417721519
MDG,2008,2.5236486486486487
MDV,2008,5.0
MEX,2008,4.337837837837838
MKD,2008,2.9302325581395348
MLI,2008,1.7194860813704498
MLT,2008,10.0
MMR,2008,3.0916496945010183
MNE,2008,3.037037037037037
MNG,2008,5.02970297029703
MOZ,2008,4.436023622047244
MRT,2008,1.75
MUS,2008,5.666666666666667
MWI,2008,3.7880085653104927
MYS,2008,3.302325581395349
NAM,2008,4.702702702702703
NER,2008,2.0992063492063493
NGA,2008,2.80005382131324
NIC,2008,3.217948717948718
NLD,2008,2.297587131367292
NOR,2008,2.2371794871794872
NPL,2008,5.8681592039801
NZL,2008,2.8484848484848486
OMN,2008,8.882352941176471
PAK,2008,3.032947462154942
PAN,2008,4.685714285714286
PER,2008,2.611353711790393
PHL,2008,3.4153225806451615
PNG,2008,3.0
POL,2008,6.358288770053476
PRT,2008,3.4903846153846154
PRY,2008,2.361111111111111
QAT,2008,11.125
ROU,2008,5.00611620795107
RUS,2008,5.142123915434437
RWA,2008,2.3823529411764706
SAU,2008,5.341968911917099
SDN,2008,1.9689119170984455
SEN,2008,3.3856749311294765
SGP,2008,2.198529411764706
SLB,2008,12.714285714285714
SLE,2008,2.0121457489878543
SLV,2008,4.5
SOM,2008,3.2632794457274827
SRB,2008,2.81021897810219
SSD,2008,3.026143790849673
STP,2008,3.0
SUR,2008,3.5483870967741935
SVK,2008,6.358974358974359
SVN,2008,4.015625
SWE,2008,2.4161676646706587
SWZ,2008,3.234375
SYC,2008,6.0
SYR,2008,4.422535211267606
TCD,2008,3.125858123569794
TGO,2008,3.311355311355311
THA,2008,3.3159722222222223
TJK,2008,2.54
TKM,2008,3.841666666666667
TLS,2008,2.3636363636363638
TON,2008,1.5
TTO,2008,4.451612903225806
TUN,2008,2.1739130434782608
TUR,2008,2.8301075268817204
TZA,2008,2.73963133640553
UGA,2008,4.963251670378619
UKR,2008,6.387136672850959
URY,2008,3.731958762886598
USA,2008,3.5298778903611328
UZB,2008,3.1508474576271186
VCT,2008,inf
VEN,2008,5.901315789473684
VNM,2008,2.3751962323390896
VUT,2008,3.9
WSM,2008,3.0
YEM,2008,1.686427457098284
ZAF,2008,3.234388366124893
ZMB,2008,3.904315196998124
ZWE,2008,1.5006053268765134
AFG,2009,1.113785557986871
AGO,2009,4.172638436482084
ALB,2009,1.7857142857142858
ARE,2009,7.03125
ARG,2009,4.1458646616541355
